node,operon,q_value
node5,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0.012024048
node5,PA4462;PA4463;PA4464;PA4465;PA4466,0.008179959
node5,PA1454;PA1455;PA1456;PA1457,0.01048218
node5,PA0622;PA0623;PA0624,0
node5,PA1581;PA1582;PA1583;PA1584,0.013207547
node5,PA2247;PA2248;PA2249;PA2250,0.009615385
node5,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0.04074074
node5,PA4487;PA4488;PA4489;PA4490;PA4491;PA4492,0.017892644
node5,PA4932;PA4933;PA4934;PA4935,0.016632017
node5,PA4222;PA4223;PA4224;PA4225;PA4226,0.030425964
node5,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0
node5,PA2110;PA2111;PA2112;PA2113;PA2114,0
node5,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0
node5,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0.006355932
node5,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0.010245902
node5,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0.006198347
node5,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.006012024
node5,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0.015122874
node5,PA0878;PA0879;PA0880;PA0881;PA0882;PA0883,0.013888889
node5,PA4662;PA4663;PA4664;PA4665;PA4666,0.009765625
node5,PA5402;PA5403;PA5404;PA5405;PA5406;PA5407,0.008421052
node5,PA2154;PA2155;PA2156;PA2157;PA2158;PA2159,0.01778656
node5,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0.024539877
node5,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0.014613778
node5,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.01898734
node5,PA2418;PA2419;PA2420;PA2421,0.01814516
node5,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0.020242915
node5,PA1513;PA1514;PA1515;PA1516;PA1517,0.018072288
node5,PA2011;PA2012;PA2013;PA2014;PA2015,0.012295082
node5,PA1710;PA1711;PA1712,0.008179959
node5,PA4550;PA4551;PA4552;PA4553,0.007920792
node5,PA2470;PA2471;PA2472;PA2473;PA2474,0.02534113
node5,PA1255;PA1256;PA1257;PA1258;PA1259;PA1260,0.043737575
node5,PA2407;PA2408;PA2409;PA2410,0.02296451
node5,PA2886;PA2887;PA2888;PA2889;PA2890;PA2891;PA2892,0.031434186
node5,PA0523;PA0524;PA0525,0.011342155
node5,PA2282;PA2283;PA2284;PA2285;PA2286;PA2287,0.0392562
node5,PA0343;PA0344;PA0345,0.020366598
node5,PA4667;PA4668;PA4669,0.007722008
node5,PA2911;PA2912;PA2913;PA2914,0.010060363
node6,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node6,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0
node6,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0
node6,PA0173;PA0174;PA0175;PA0176;PA0177;PA0178;PA0179,0
node6,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0
node6,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0
node6,PA1081;PA1082;PA1083;PA1084;PA1085;PA1086;PA1087,0
node6,PA2247;PA2248;PA2249;PA2250,0
node6,PA0105;PA0106;PA0107;PA0108,0
node6,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.00625
node6,PA1458;PA1459;PA1460;PA1461;PA1462,0.003921569
node6,PA5447;PA5448;PA5449;PA5450;PA5451;PA5452;PA5453;PA5454,0.004040404
node6,PA0794;PA0795;PA0796;PA0797,0.002118644
node6,PA1077;PA1078;PA1079;PA1080,0
node6,PA2552;PA2553;PA2554;PA2555,0
node6,PA2605;PA2606;PA2607;PA2608;PA2609,0.006276151
node6,PA4228;PA4229;PA4230;PA4231,0.002132196
node6,PA3232;PA3233;PA3234;PA3235,0
node6,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0.01048218
node6,PA1621;PA1622;PA1623;PA1624,0.008196721
node6,PA5091;PA5092;PA5093;PA5094;PA5095;PA5096,0.008733625
node6,PA2512;PA2513;PA2514,0
node6,PA2011;PA2012;PA2013;PA2014;PA2015,0.010438413
node6,PA0744;PA0745;PA0746;PA0747,0
node6,PA2007;PA2008;PA2009,0
node6,PA1070;PA1071;PA1072;PA1073,0.006237006
node6,PA0226;PA0227;PA0228,0
node6,PA3750;PA3751;PA3752;PA3753;PA3754,0.00631579
node6,PA2507;PA2508;PA2509,0
node6,PA2564;PA2565;PA2566,0.00203666
node6,PA3351;PA3352;PA3353,0.002118644
node6,PA0586;PA0587;PA0588,0.004048583
node6,PA1581;PA1582;PA1583;PA1584,0.012552301
node6,PA0112;PA0113;PA0114,0.00210084
node6,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.022869023
node6,PA1874;PA1875;PA1876;PA1877,0.00990099
node6,PA1088;PA1089;PA1090,0
node6,PA5397;PA5398;PA5399,0.008
node6,PA5170;PA5171;PA5172;PA5173,0.01039501
node6,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.036363635
node6,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.03877551
node6,PA4222;PA4223;PA4224;PA4225;PA4226,0.033398822
node6,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0
node6,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0
node6,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0
node6,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0
node6,PA3441;PA3442;PA3443;PA3444;PA3445,0
node6,PA0411;PA0412;PA0413;PA0414;PA0415;PA0416,0
node6,PA0095;PA0096;PA0097;PA0098;PA0099;PA0100;PA0101,0
node6,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0
node6,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0.001908397
node6,PA5037;PA5038;PA5039;PA5040;PA5041;PA5042;PA5043;PA5044,0
node6,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0.002012072
node6,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.00204499
node6,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node6,PA4834;PA4835;PA4836;PA4837,0
node6,PA2084;PA2085;PA2086;PA2087;PA2088,0
node6,PA1317;PA1318;PA1319;PA1320;PA1321,0
node6,PA4550;PA4551;PA4552;PA4553,0
node6,PA3935;PA3936;PA3937;PA3938,0
node6,PA1922;PA1923;PA1924;PA1925,0
node6,PA3888;PA3889;PA3890;PA3891,0
node6,PA4487;PA4488;PA4489;PA4490;PA4491;PA4492,0.005747126
node6,PA5539;PA5540;PA5541,0
node6,PA0078;PA0079;PA0080;PA0081,0.005747126
node6,PA4554;PA4555;PA4556,0
node6,PA0996;PA0997;PA0998;PA0999;PA1000,0.007575758
node6,PA4064;PA4065;PA4066,0
node6,PA1656;PA1657;PA1658;PA1659,0.007797271
node6,PA2872;PA2873;PA2874;PA2875,0.012096774
node6,PA2160;PA2161;PA2162;PA2163;PA2164;PA2165,0.02330097
node6,PA3904;PA3905;PA3906;PA3907;PA3908,0.01814516
node6,PA0082;PA0083;PA0084,0
node6,PA5534;PA5535;PA5536,0
node6,PA4191;PA4192;PA4193;PA4194;PA4195,0.026871402
node6,PA3447;PA3448;PA3449,0.002024292
node6,PA4932;PA4933;PA4934;PA4935,0.022267206
node6,PA2151;PA2152;PA2153,0.010080645
node6,PA1661;PA1662;PA1663,0.006085193
node6,PA2089;PA2090;PA2091;PA2092,0.013358778
node6,PA2725;PA2726;PA2727;PA2728;PA2729,0.042
node6,PA2307;PA2308;PA2309;PA2310,0.022813689
node6,PA2977;PA2978;PA2979;PA2980;PA2981;PA2982;PA2983,0.031067962
node6,PA4863;PA4864;PA4865;PA4866;PA4867;PA4868,0.03862661
node6,PA2536;PA2537;PA2538;PA2539;PA2540,0.041353382
node6,PA0092;PA0093;PA0094,0.021825397
node7,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node7,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node7,PA4222;PA4223;PA4224;PA4225;PA4226,0
node7,PA0996;PA0997;PA0998;PA0999;PA1000,0
node7,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node7,PA3186;PA3187;PA3188;PA3189;PA3190,0
node7,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node7,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0
node7,PA3904;PA3905;PA3906;PA3907;PA3908,0
node7,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0.002421308
node7,PA2301;PA2302;PA2303;PA2304;PA2305,0
node7,PA4228;PA4229;PA4230;PA4231,0
node7,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.00982801
node7,PA2512;PA2513;PA2514,0
node7,PA1317;PA1318;PA1319;PA1320;PA1321,0
node7,PA1211;PA1212;PA1213;PA1214;PA1215,0
node7,PA2259;PA2260;PA2261;PA2262;PA2263,0.009389672
node7,PA0226;PA0227;PA0228,0
node7,PA2493;PA2494;PA2495,0
node7,PA3181;PA3182;PA3183,0
node7,PA2066;PA2067;PA2068;PA2069,0.002237137
node7,PA0229;PA0230;PA0231;PA0232,0.004366812
node7,PA2507;PA2508;PA2509,0
node7,PA3191;PA3192;PA3193,0.002252252
node7,PA0589;PA0590;PA0591;PA0592;PA0593;PA0594;PA0595,0.011933174
node7,PA2811;PA2812;PA2813,0
node7,PA4242;PA4243;PA4244;PA4245;PA4246;PA4247;PA4248;PA4249,0.013297873
node7,PA5521;PA5522;PA5523,0
node7,PA3281;PA3282;PA3283;PA3284,0.006593407
node7,PA5276;PA5277;PA5278;PA5279;PA5280;PA5281,0.010230179
node7,PA2411;PA2412;PA2413,0.01039501
node7,PA0733;PA0734;PA0735;PA0736,0.013129103
node7,PA4932;PA4933;PA4934;PA4935,0.02895323
node7,PA4550;PA4551;PA4552;PA4553,0.02396514
node7,PA1010;PA1011;PA1012;PA1013,0.01826484
node7,PA1246;PA1247;PA1248,0.013100437
node7,PA4759;PA4760;PA4761;PA4762,0.030701755
node7,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.038554218
node7,PA2171;PA2172;PA2173,0.008658009
node7,PA0389;PA0390;PA0391,0.01793722
node7,PA2552;PA2553;PA2554;PA2555,0.027459955
node7,PA4662;PA4663;PA4664;PA4665;PA4666,0.045351475
node7,PA3142;PA3143;PA3144,0.020089285
node7,PA1674;PA1675;PA1676,0.014742015
node7,PA2193;PA2194;PA2195,0.02764977
node7,PA3742;PA3743;PA3744;PA3745,0.038548753
node7,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0
node7,PA1020;PA1021;PA1022;PA1023;PA1024;PA1025,0
node7,PA0636;PA0637;PA0638;PA0639;PA0640,0
node7,PA0751;PA0752;PA0753;PA0754;PA0755,0
node7,PA2110;PA2111;PA2112;PA2113;PA2114,0
node7,PA4773;PA4774;PA4775;PA4776;PA4777,0
node7,PA3515;PA3516;PA3517;PA3518;PA3519,0
node7,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0.003289474
node7,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0.004807693
node7,PA0628;PA0629;PA0630;PA0631;PA0632,0
node7,PA1632;PA1633;PA1634;PA1635,0
node7,PA3058;PA3059;PA3060;PA3061;PA3062;PA3063;PA3064,0.001706485
node7,PA4975;PA4976;PA4977;PA4978;PA4979;PA4980,0
node7,PA0617;PA0618;PA0619;PA0620;PA0621,0.003539823
node7,PA2057;PA2058;PA2059;PA2060;PA2061,0
node7,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0.008333334
node7,PA0633;PA0634;PA0635,0
node7,PA1230;PA1231;PA1232;PA1233,0.001766785
node7,PA1915;PA1916;PA1917;PA1918,0.00729927
node7,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.02138158
node7,PA3250;PA3251;PA3252;PA3253;PA3254;PA3255,0.020442931
node7,PA4126;PA4127;PA4128,0.003696858
node7,PA1922;PA1923;PA1924;PA1925,0.013257576
node7,PA0622;PA0623;PA0624,0
node7,PA4357;PA4358;PA4359,0.003787879
node7,PA5539;PA5540;PA5541,0.003766478
node7,PA0202;PA0203;PA0204;PA0205;PA0206,0.014652015
node7,PA3588;PA3589;PA3590;PA3591;PA3592;PA3593,0.018121911
node7,PA2922;PA2923;PA2924;PA2925;PA2926,0.021052632
node7,PA2671;PA2672;PA2673;PA2674;PA2675;PA2676;PA2677;PA2678,0.030716723
node7,PA4618;PA4619;PA4620;PA4621,0.012522361
node7,PA0614;PA0615;PA0616,0.02
node7,PA3024;PA3025;PA3026,0.00729927
node7,PA4597;PA4598;PA4599,0.019031141
node7,PA1814;PA1815;PA1816,0.003616637
node7,PA5352;PA5353;PA5354;PA5355,0.008865248
node7,PA3323;PA3324;PA3325,0.014184397
node7,PA4095;PA4096;PA4097;PA4098,0.022222223
node7,PA2292;PA2293;PA2294;PA2295;PA2296,0.029513888
node7,PA1906;PA1907;PA1908,0.032846715
node7,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0.040453073
node7,PA0029;PA0030;PA0031,0.011070111
node7,PA0643;PA0644;PA0645,0.031936128
node7,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0.038709678
node7,PA0878;PA0879;PA0880;PA0881;PA0882;PA0883,0.045454547
node7,PA5384;PA5385;PA5386;PA5387;PA5388,0.04225352
node7,PA0669;PA0670;PA0671,0.013282732
node8,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0
node8,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node8,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0
node8,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node8,PA4467;PA4468;PA4469;PA4470;PA4471,0
node8,PA4222;PA4223;PA4224;PA4225;PA4226,0
node8,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node8,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0
node8,PA4705;PA4706;PA4707;PA4708;PA4709,0
node8,PA3441;PA3442;PA3443;PA3444;PA3445,0
node8,PA3996;PA3997;PA3998;PA3999;PA4000;PA4001;PA4002;PA4003;PA4004;PA4005;PA4006;PA4007,0.004115226
node8,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0.004024145
node8,PA5037;PA5038;PA5039;PA5040;PA5041;PA5042;PA5043;PA5044,0.003984064
node8,PA4228;PA4229;PA4230;PA4231,0
node8,PA1547;PA1548;PA1549;PA1550;PA1551,0
node8,PA1054;PA1055;PA1056;PA1057;PA1058;PA1059,0.00204499
node8,PA4941;PA4942;PA4943;PA4944;PA4945;PA4946;PA4947;PA4948;PA4949,0.012072435
node8,PA4462;PA4463;PA4464;PA4465;PA4466,0.004032258
node8,PA2611;PA2612;PA2613;PA2614;PA2615,0.004016064
node8,PA3981;PA3982;PA3983,0.001996008
node8,PA4457;PA4458;PA4459;PA4460;PA4461,0.010183299
node8,PA0523;PA0524;PA0525,0
node8,PA3070;PA3071;PA3072;PA3073;PA3074;PA3075;PA3076,0.021186441
node8,PA0996;PA0997;PA0998;PA0999;PA1000,0.008163265
node8,PA5257;PA5258;PA5259;PA5260,0.004056795
node8,PA3911;PA3912;PA3913,0
node8,PA2403;PA2404;PA2405;PA2406,0.008421052
node8,PA2411;PA2412;PA2413,0.002061856
node8,PA5002;PA5003;PA5004;PA5005,0.01746725
node8,PA0411;PA0412;PA0413;PA0414;PA0415;PA0416,0.029106028
node8,PA3210;PA3211;PA3212;PA3213;PA3214,0.024096385
node8,PA5276;PA5277;PA5278;PA5279;PA5280;PA5281,0.012269938
node8,PA1246;PA1247;PA1248,0.004016064
node8,PA2259;PA2260;PA2261;PA2262;PA2263,0.045360826
node8,PA5230;PA5231;PA5232,0.00203666
node8,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.0373444
node8,PA2393;PA2394;PA2395,0.005988024
node8,PA0520;PA0521;PA0522,0.004282655
node8,PA1463;PA1464;PA1465,0.02016129
node8,PA4554;PA4555;PA4556,0.012422361
node8,PA4159;PA4160;PA4161,0.011976048
node8,PA2399;PA2400;PA2402,0.022680413
node8,PA1317;PA1318;PA1319;PA1320;PA1321,0.049309663
node8,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node8,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node8,PA1985;PA1986;PA1987;PA1988;PA1989;PA1990,0
node8,PA2011;PA2012;PA2013;PA2014;PA2015,0
node8,PA4501;PA4502;PA4503;PA4504;PA4505;PA4506,0.004032258
node8,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0.003875969
node8,PA0105;PA0106;PA0107;PA0108,0
node8,PA4908;PA4909;PA4910;PA4911;PA4912,0
node8,PA0744;PA0745;PA0746;PA0747,0
node8,PA0794;PA0795;PA0796;PA0797,0
node8,PA0696;PA0697;PA0698;PA0699;PA0700;PA0701,0.003824092
node8,PA1946;PA1947;PA1948;PA1949;PA1950,0
node8,PA2247;PA2248;PA2249;PA2250,0.001949318
node8,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.005714286
node8,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.006122449
node8,PA1581;PA1582;PA1583;PA1584,0.003976143
node8,PA0617;PA0618;PA0619;PA0620;PA0621,0.007707129
node8,PA2886;PA2887;PA2888;PA2889;PA2890;PA2891;PA2892,0.005859375
node8,PA1211;PA1212;PA1213;PA1214;PA1215,0.007407407
node8,PA4773;PA4774;PA4775;PA4776;PA4777,0.004040404
node8,PA2171;PA2172;PA2173,0
node8,PA0636;PA0637;PA0638;PA0639;PA0640,0.006
node8,PA4242;PA4243;PA4244;PA4245;PA4246;PA4247;PA4248;PA4249,0.017307693
node8,PA3232;PA3233;PA3234;PA3235,0.00591716
node8,PA4975;PA4976;PA4977;PA4978;PA4979;PA4980,0.013671875
node8,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0.011673152
node8,PA0493;PA0494;PA0495;PA0496,0.008
node8,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0.021113243
node8,PA2282;PA2283;PA2284;PA2285;PA2286;PA2287,0.012939001
node8,PA4205;PA4206;PA4207;PA4208,0.01
node8,PA0896;PA0897;PA0898;PA0899;PA0900;PA0901,0.031434186
node8,PA4023;PA4024;PA4025,0
node8,PA0878;PA0879;PA0880;PA0881;PA0882;PA0883,0.015180266
node8,PA5074;PA5075;PA5076,0.005681818
node8,PA0226;PA0227;PA0228,0.003992016
node8,PA3515;PA3516;PA3517;PA3518;PA3519,0.02534113
node8,PA4759;PA4760;PA4761;PA4762,0.020576132
node8,PA1674;PA1675;PA1676,0.009541985
node8,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0.024482109
node8,PA1339;PA1340;PA1341,0.007532957
node9,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node9,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0
node9,PA1020;PA1021;PA1022;PA1023;PA1024;PA1025,0
node9,PA0996;PA0997;PA0998;PA0999;PA1000,0
node9,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0.001972387
node9,PA1690;PA1691;PA1692;PA1693;PA1694;PA1695;PA1696;PA1697,0.001919386
node9,PA2011;PA2012;PA2013;PA2014;PA2015,0.011741683
node9,PA1806;PA1807;PA1808;PA1809;PA1810;PA1811,0.026748972
node9,PA2493;PA2494;PA2495,0.001851852
node9,PA2470;PA2471;PA2472;PA2473;PA2474,0.025590552
node9,PA4691;PA4692;PA4693,0.005859375
node9,PA3437;PA3438;PA3439,0.00811359
node9,PA2671;PA2672;PA2673;PA2674;PA2675;PA2676;PA2677;PA2678,0.028747434
node9,PA0500;PA0501;PA0502;PA0503;PA0504,0.04024145
node9,PA0662;PA0663;PA0664,0.01629328
node9,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0.032719836
node9,PA0636;PA0637;PA0638;PA0639;PA0640,0.035051547
node9,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node9,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node9,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0
node9,PA2110;PA2111;PA2112;PA2113;PA2114,0
node9,PA0617;PA0618;PA0619;PA0620;PA0621,0
node9,PA2327;PA2328;PA2329;PA2330;PA2331,0
node9,PA5170;PA5171;PA5172;PA5173,0
node9,PA1081;PA1082;PA1083;PA1084;PA1085;PA1086;PA1087,0.013833992
node9,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0.003868472
node9,PA1100;PA1101;PA1102;PA1103;PA1104;PA1105,0
node9,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.001984127
node9,PA3441;PA3442;PA3443;PA3444;PA3445,0.003929273
node9,PA1442;PA1443;PA1444;PA1445;PA1446;PA1447;PA1448;PA1449;PA1450;PA1451,0.007561437
node9,PA0643;PA0644;PA0645,0.002012072
node9,PA3142;PA3143;PA3144,0
node9,PA4191;PA4192;PA4193;PA4194;PA4195,0.011904762
node9,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0.019193858
node9,PA0625;PA0626;PA0627,0
node9,PA0622;PA0623;PA0624,0.002016129
node9,PA0720;PA0721;PA0722;PA0723,0.00408998
node9,PA4222;PA4223;PA4224;PA4225;PA4226,0.004158004
node9,PA4550;PA4551;PA4552;PA4553,0.010309278
node9,PA2089;PA2090;PA2091;PA2092,0.013861386
node9,PA0078;PA0079;PA0080;PA0081,0.005940594
node9,PA4554;PA4555;PA4556,0.007736944
node9,PA2084;PA2085;PA2086;PA2087;PA2088,0.038229376
node9,PA1555;PA1555.1;PA1556;PA1557,0.002024292
node9,PA5091;PA5092;PA5093;PA5094;PA5095;PA5096,0.027559055
node9,PA4810;PA4811;PA4812,0.001915709
node9,PA2103;PA2104;PA2105;PA2106,0.015904572
node9,PA4048;PA4049;PA4050;PA4051;PA4052;PA4053;PA4054;PA4055,0.03359684
node9,PA1946;PA1947;PA1948;PA1949;PA1950,0.022727273
node9,PA5230;PA5231;PA5232,0.012170386
node9,PA0197;PA0198;PA0199,0.004040404
node9,PA2307;PA2308;PA2309;PA2310,0.021276595
node9,PA0646;PA0647;PA0648,0.003883495
node9,PA3904;PA3905;PA3906;PA3907;PA3908,0.028806584
node10,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0
node10,PA1477;PA1478;PA1479;PA1480;PA1481;PA1482;PA1483,0
node10,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0
node10,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node10,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0
node10,PA0996;PA0997;PA0998;PA0999;PA1000,0
node10,PA0696;PA0697;PA0698;PA0699;PA0700;PA0701,0
node10,PA4205;PA4206;PA4207;PA4208,0
node10,PA2066;PA2067;PA2068;PA2069,0
node10,PA3623;PA3624;PA3625;PA3626;PA3627,0
node10,PA3664;PA3665;PA3666;PA3667;PA3668,0
node10,PA2977;PA2978;PA2979;PA2980;PA2981;PA2982;PA2983,0.002173913
node10,PA2084;PA2085;PA2086;PA2087;PA2088,0.00814664
node10,PA3799;PA3800;PA3801;PA3802;PA3803;PA3804;PA3805;PA3806;PA3807,0.008130081
node10,PA4662;PA4663;PA4664;PA4665;PA4666,0.00845666
node10,PA5161;PA5162;PA5163;PA5164;PA5165;PA5166,0.004310345
node10,PA2564;PA2565;PA2566,0
node10,PA3250;PA3251;PA3252;PA3253;PA3254;PA3255,0.008810572
node10,PA0636;PA0637;PA0638;PA0639;PA0640,0.00203252
node10,PA4048;PA4049;PA4050;PA4051;PA4052;PA4053;PA4054;PA4055,0.017167382
node10,PA3646;PA3647;PA3648;PA3649;PA3650;PA3651;PA3652;PA3653;PA3654,0.01713062
node10,PA0681;PA0682;PA0683;PA0684;PA0685;PA0686;PA0687,0.012048192
node10,PA2193;PA2194;PA2195,0
node10,PA0633;PA0634;PA0635,0
node10,PA5365;PA5366;PA5367;PA5368,0.008230452
node10,PA0858;PA0859;PA0860,0
node10,PA4222;PA4223;PA4224;PA4225;PA4226,0.010615711
node10,PA0173;PA0174;PA0175;PA0176;PA0177;PA0178;PA0179,0.016460905
node10,PA2625;PA2626;PA2627;PA2628,0.016129032
node10,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.025
node10,PA1119;PA1120;PA1121,0.004166667
node10,PA3210;PA3211;PA3212;PA3213;PA3214,0.016260162
node10,PA1874;PA1875;PA1876;PA1877,0.01775148
node10,PA3904;PA3905;PA3906;PA3907;PA3908,0.02991453
node10,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.045544554
node10,PA0628;PA0629;PA0630;PA0631;PA0632,0.032520324
node10,PA0589;PA0590;PA0591;PA0592;PA0593;PA0594;PA0595,0.036637932
node10,PA2584;PA2585;PA2586,0.035714287
node10,PA3070;PA3071;PA3072;PA3073;PA3074;PA3075;PA3076,0.04489796
node10,PA1593;PA1594;PA1595,0.012048192
node10,PA3489;PA3490;PA3491;PA3492;PA3493;PA3494;PA3495,0.042643923
node10,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node10,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0
